mol_id,total_atoms,stable_ratio,exp_id,dummy_atoms,samples,silvr,comment,crude_rmsd,is_fragmented,qed,sa,smiles
mol_2023_03_01_0401232_000,48,0.7708333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",4.085768263704017,True,0.16490332571881808,,[H]C([H])([H])OC([H])([H])[H].[H]NC([H])([H])/C(=[N+](/[H])C(=O)[O-])C([H])(N([H])[H])C([H])([H])C(=O)N([H])[H].[H]OC1=C(C([H])=O)C2([H])N(C([H])([H])O)C(=O)C([H])([H])N2C1=O
mol_2023_03_01_0542023_000,48,0.8958333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.522088692802924,False,0.457743183272798,8.47157912208956,[H]N(C([H])([H])[H])C([H])([H])[C@@]([H])([O-])C(=O)[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[N@+]12C([H])([H])N(C([H])([H])[H])C(=O)C([H])([H])[C@@]1([H])C2([H])[H]
mol_2023_03_01_0330110_000,48,0.7916666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.5009794416102133,True,0.49189420227655406,,[H]N1C([H])([H])[C@]1([H])C([H])([H])[H].[H]NC([H])([H])C([H])([H])[C@@]1([H])N([H])[C@@]1([H])C([H])([H])C1([H])O[C@@]1([H])C([H])([H])[H].[H]Nc1c([H])c([H])c([H])c([H])c1[H]
mol_2023_03_01_0403332_000,48,0.8333333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.313024852962996,False,0.1278312838325026,8.711111879629282,[H]O/C(=C(\[H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])OC(=O)C([H])([H])N1C([H])([H])[C@@]1([H])/C([H])=[N+](/[H])C1([H])[N-]N1C([H])(C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H]
mol_2023_03_01_0454363_000,48,0.7916666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.428288161879886,True,0.5361747325219058,,[H]C([H])([H])[H].[H]OC([H])([H])N1C([H])([H])C12C([H])([H])C2([H])[H].[H]O[C@]([H])(C([H])([H])OC(=O)OC([H])([H])[H])C([H])([H])C(=O)N1O[C@]1([H])C([H])([H])[H]
mol_2023_03_01_0616543_000,48,0.8541666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.910977100770424,False,0.4580134458582871,8.948530818964668,[H]N/C1=N/[C@]2(O[C@@]2([H])[C@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])O[C@]2(C([H])([H])[H])N(C([H])([H])[H])C2([H])[H])NC([H])([H])C1([H])[H]
mol_2023_03_01_0442232_000,48,0.8541666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.4282460784246958,True,0.3072064911434268,,[H]C([H])([H])C([H])([H])C([H])([H])NNC([H])([H])[C@@]1([H])OC1([H])[H].[H]N(C1([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])OC1([H])[H]
mol_2023_03_01_0546553_000,48,0.8958333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.701456400533016,False,0.34150605526638017,8.7817838979595,[H]NC([H])(N1[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[C@]1([H])[C@@]1(C([H])([H])N([H])[H])C([H])([H])C1([H])[H])C([H])([H])N([H])[H]
mol_2023_03_01_0515010_000,48,0.7708333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.566354237981667,True,0.3190034489776264,,[H]C([H])([H])C([H])([H])[H].[H]C1=C(C([H])([H])N([H])[C@]2([H])O[C@]2([H])C([H])([H])N2O[C@@]2([H])OC([H])([H])N([H])[H])C1([H])C([H])([H])[H].[H]OC([H])([H])[C@@]1([H])C(=O)C1([H])[H]
mol_2023_03_01_0520253_000,48,0.8958333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.6724472074672825,True,0.5582443437980494,,[H]OC(=O)C([H])([H])N1C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])[H])C1([H])[H].[H]O[C@@]1([H])C([H])([H])C([H])(OC([H])([H])[H])N2[C@]([H])(C([H])([H])N([H])[H])[C@@]2([H])C1([H])[H]
mol_2023_03_01_0527502_000,48,0.8333333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.4027993143961117,False,0.1223226373288436,7.889303914961396,[H]OC([H])([H])/C(=[N+](/[H])C(=O)C([H])([H])C(=O)/[N+]([H])=C(/C(=O)[S-])C([H])([H])[H])C([H])([H])OC([H])([H])[C@@]1(C([H])([H])/[N+]([H])=C(/C#N)C([H])([H])[H])OC1([H])[H]
mol_2023_03_01_0316410_000,48,0.875,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.619318918235855,False,0.1104241255109431,8.285256371974597,[H]O[C@]([H])(C([H])([H])N(C([H])([H])[O-])C([H])([H])C([H])([H])C([H])([H])N([H])N1C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])/[N+]([H])=C(/C([H])([H])[H])C([H])([H])C1([H])OO1
mol_2023_03_01_0343030_000,48,0.875,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.894345161947617,False,0.07304211763083591,8.204420461630363,[H]OC(=O)[C@]([H])(N([H])N([H])C1(OC([H])([H])C(=O)N([H])C(=O)NC2([H])N([H])NC([H])(C([H])([H])[H])C([H])([H])C2([H])C([H])([H])N([H])[H])OO1)N([H])C([H])([H])[H]
mol_2023_03_01_0406430_000,48,0.9166666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.639223978930655,True,0.44996461551544104,,[H]N1C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])O[C@@]2([H])[C@]23C([H])([H])[C@]2(NC([H])([H])C([H])([H])[C@]3([H])C([H])([H])[H])C1([H])[H].[H]OC(=S)C([H])([H])C([H])([H])O[H]
mol_2023_03_01_0344102_000,48,0.7916666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.7185526387669428,True,0.44914115882841593,,[H]N([H])[C@@]1([H])N(C([H])([H])N2C([H])(N(C([H])([H])[H])C([H])([H])[H])[C@]2([H])N([H])[H])[C@]1([H])C([H])([H])[H].[H]OC([H])([H])C([H])([H])[H].[H]O[C@@]1(C([H])([H])[H])OC1([H])[H]
mol_2023_03_01_0317121_000,48,0.9166666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.5902180849921446,True,0.43045386404100794,,[H]N1C([H])([H])C([H])([H])[C@@]2(C(=O)C2([H])N([H])[H])C1([H])[H].[H]OC([H])([H])OC([H])([H])C(=O)[C@]1([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[H]
mol_2023_03_01_0443061_000,48,0.7916666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.389623761169257,True,0.5562597518119837,,[H]N(C(=O)C([H])([H])N(C([H])([H])[C@]1([H])[C@]2([H])O[C@@]21[H])[C@]1([H])N([H])C1([H])[H])C1([H])OC1([H])[H].[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H]
mol_2023_03_01_0330520_000,48,0.6666666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.592060349991195,True,0.23924821862517776,,[H]C([H])([H])[H].[H]O.[H]OC([H])([H])C([H])([H])OC(=O)[C@]1([H])C([H])([H])[C@]1([H])[C@]([H])(C1([H])C([H])([H])C1([H])[H])[C@@]1([H])O/C1=C([H])\N=C(\N=C=O)C([H])([H])[H]
mol_2023_03_01_0556403_000,48,0.8958333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.551341623663816,True,0.7239059274986667,,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]N([H])C([H])([H])C([H])([H])[H].[H]O[C@]12C3(C([H])([H])C3([H])[H])[C@@]1([H])OC([H])([H])[C@@]1(OC1([H])[H])[C@@]2([H])C([H])([H])[H]
mol_2023_03_01_0510170_000,48,0.8125,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.75537902895006,False,0.4107646772010566,8.779383050102432,[H]C1=C2C([H])(C(=O)C([H])([H])[H])[N@@+]3([H])N4[N-]C([H])(C([H])([H])[H])N(C([H])([H])C([H])(OC([H])([H])[H])C([H])(C([H])([H])NC([H])([H])[H])C([H])([H])C([H])([H])[H])N(C(=O)[C@]12[H])[C@@]43[H]
mol_2023_03_01_0453553_000,48,0.875,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.2743008015434825,True,0.27379838826926745,,Br.[H]OC([H])([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])N2C([H])([H])[N@+]2(C([H])([H])O[H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])=O
mol_2023_03_01_0544493_000,48,0.75,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",4.047989308185319,True,0.1522730169821214,,[H]C([H])([H])[H].[H]C1=C([H])C([H])(N2C([H])([H])[C@@]3(C(=O)C4([H])OO4)C([H])([H])C([H])([H])N[C@@]23[H])C([H])([N+]([H])([H])[N-2])NC1([H])[H].[H]C1=NC([H])=C([H])C([H])([H])N1
mol_2023_03_01_0336170_000,48,0.9583333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.653430928152651,True,0.2831805538431169,,[H]NN([H])C([H])([H])[H].[H]OC([H])(C([H])([H])[H])C([H])(N[C@@]1([H])N2N(C([H])([H])N([H])[H])C([H])([H])[C@]([H])(N(C([H])([H])[H])C(=O)C2([H])[H])C1([H])[H])C([H])([H])[H]
mol_2023_03_01_0437490_000,48,0.6875,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.7474496957583687,True,0.10461063400671035,,[H]OC([H])([H])C([H])([H])[H].[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])(NNC([H])([H])NC(=O)N1OC1=O)C(=O)N([H])C([H])([H])N1C(=O)C1([H])C([H])([H])[H]
mol_2023_03_01_0520152_000,48,0.625,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.420658755183269,True,0.22098822340463126,,[H]OC([H])([H])OC([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[N-2].[H]O[C@]1(C([H])([H])[H])OC1([H])C1([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])[C@]1([H])N([H])C(=O)O
mol_2023_03_01_0523241_000,48,0.7916666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.7202143079357453,True,0.4457278172584201,,[H]N1C([H])([H])C([H])([H])[C@@]2([H])O[C@@]3([H])[C@]1([H])[C@@]3([H])C2=O.[H]OC([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[N@+]1([H])[C@@]1([H])C([H])([H])[C@@]1(O[H])C([H])([H])[H]
mol_2023_03_01_0455183_000,48,0.7916666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.2066745648033192,False,0.18645334143345837,8.370132206701456,[H]/C(=N\C([H])([H])C([H])([H])Oc1c([H])c([H])c(ONC2=NC2([H])C([H])([H])[H])c([H])c1O)N([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H]
mol_2023_03_01_0450181_000,48,0.8958333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.509137194793851,False,0.5669780322036164,8.81629397548334,[H]N[C@@]12C([H])([H])[C@]1([H])N([H])[C@@](N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])[C@](C([H])([H])[H])(C([H])([H])[H])[C@]2(N([H])[H])C([H])([H])C([H])([H])[H]
mol_2023_03_01_0419131_000,48,0.75,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.552812348391018,True,0.1575187675849193,,[H]C([H])([H])[H].[H]NC(=O)/[N+]([H])=C(\[H])C(=O)[C@]1([H])N([H])C(=O)C([H])([H])N2O[C@]21[H].[H][N-]N([H])C([H])([H])[C@]1([H])O[C@@]1([H])C(=S)N1C([H])([H])C1([H])[H]
mol_2023_03_01_0324470_000,48,0.7291666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.6115772295081374,True,0.19151111783696798,,[H]OC1=C([H])C([H])([H])C([H])=C1NNC(=O)N[C@@]1([H])O[C@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])C(=O)C#N.[H]O[C@@]1([H])N([H])C1([H])[H]
mol_2023_03_01_0501353_000,48,0.75,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.6722160560740247,True,0.27247927622112184,,Br.[H]O[C@@]1([H])[C@]2(/C(=C(\[H])C([H])([H])[H])C([H])(C([H])([H])[H])C(=O)O[C@@]2([H])O)N(C2([H])C([H])([H])C2([H])[H])C([H])([H])[C@@]1([H])N([H])C(=O)N([H])C([H])([H])C(=O)O
mol_2023_03_01_0458060_000,48,0.7708333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.6079457399378,True,0.5754664338926714,,[H]C1=NC([H])([H])C([H])([H])[C@]2([H])N3C([H])([H])C(=O)C4([H])N([H])C(=O)N(N5OC5([H])[C@@]4([H])[C@]3([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])C(=O)C1([H])C2([H])[H].[H][H]
mol_2023_03_01_0445581_000,48,0.7916666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.413821084848462,False,0.3748360844049276,7.868783381586191,[H]C#CN(C(=O)N([H])C([N-2])=O)N(C([H])([H])C([H])([H])[H])C1([H])O/C(C([H])([H])[H])=N\N(C([H])([H])C2([H])C([H])([H])C2([H])[H])C([H])([H])OC(=O)NC(=O)C1([H])[H]
mol_2023_03_01_0612013_000,48,0.8333333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",4.175608580297378,False,0.07112576966925492,8.582320992177195,[H]NN([H])C([H])(NC([H])([H])[H])[C@@]([H])(C#CC([H])([H])C1([H])OC1([H])C([H])([H])C([H])([H])OC([H])([H])C(=O)[C@]1([H])N([H])C([H])([H])C([H])([H])N1C([H])([H])[H])N([H])[H]
mol_2023_03_01_0429231_000,48,0.7083333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.068971965409312,True,0.530944744400232,,[H]C1([H])C([H])([H])C1([H])[H].[H]O[C@@]([H])(N1C([H])([H])C1([H])C(=O)C([H])([H])NC([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])NC1([H])C([H])([H])C([H])([H])[H]
mol_2023_03_01_0418372_000,48,0.875,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.92874682171067,False,0.5399641202272253,9.05938458043114,[H]OC([H])(C#N)C([H])([H])C([H])([H])N1C([H])([H])[C@]12C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])([C@]1([H])N([H])C([H])(C([H])([H])[H])N([H])[C@@]1([H])C([H])([H])[H])[C@]2([H])C([H])([H])[H]
mol_2023_03_01_0331383_000,48,0.9375,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.7050776984497604,False,0.6809138798818828,9.237084533031291,[H]N([H])[C@@]1([H])C([H])([H])C([H])([H])N2C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@]12C([H])([H])C([H])([H])[C@]1([H])O[C@]1([H])C2([H])[H]
mol_2023_03_01_0425390_000,48,0.9583333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.60819658996146,False,0.5434051402989061,9.227413526782586,[H]N1C2([H])C([H])([H])C([H])([H])C([H])([H])N3[C@@]([H])(C2([H])[H])[C@@]3([H])C([H])([H])[C@@]12[C@@]1(C([H])([H])[H])[C@@](N([H])[H])(C([H])([H])[H])N([H])C([H])([H])N(C([H])([H])[H])[C@@]21[H]
mol_2023_03_01_0553533_000,48,0.8333333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.3514996035740525,False,0.4516823028790297,8.453029084101697,[H]OC([H])([H])[C@]1(N([H])[H])C([H])([H])OC([H])([H])[C@@]1(N(C([H])([H])[H])C([H])([H])NC([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
mol_2023_03_01_0449590_000,48,0.75,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.7526784075599697,False,0.2881167113690912,8.561304241215923,[H]O[N+]1([C@@]([H])(C2(/[N+]([H])=C(\C([H])([H])[H])C3([H])OO3)C([H])([H])OC([H])([H])C([H])([H])OC2([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
mol_2023_03_01_0308361_000,48,0.9375,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.7067953985907853,True,0.39714528420850564,,[H]C([H])([H])[H].[H]OC1([H])N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[C@@]3(O)N(C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@]3(N([H])[H])C2([H])[H]
mol_2023_03_01_0614063_000,48,0.75,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.513110546523838,True,0.16102556932612794,,[H]C(=O)NC([H])([H])C([H])([H])C([H])([H])[H].[H]N=C([H])C(=O)C1([H])N(C(=O)C([H])([H])[H])[C@]1([H])N([H])[C@]1(O[H])C([H])([H])C1(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
mol_2023_03_01_0349490_000,48,0.8125,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.7198873842753746,True,0.7412416663206981,,[H]ON1C([H])([H])C([H])([H])[C@]2([H])N(C([H])([H])N3C(=O)C3([H])[H])[C@]([H])(C1([H])[H])C([H])([H])C([H])([H])C2([H])[H].[H]O[C@@]1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H]
mol_2023_03_01_0347242_000,48,0.7916666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.5763366957673024,False,0.25524876590434403,8.915027530919563,[H]N(C1=[N+]([H])N([H])[C@@]([H])(N([H])C([H])([H])[H])[C@@]2([N-]N1)C([H])([H])C([H])([H])[C@@]2([H])C(=O)C1([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H])C([H])([H])OC([H])([H])[H]
mol_2023_03_01_0347060_000,48,0.8958333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.655164453773672,False,0.4186066908356567,8.120256103570814,[H]C([H])=[N+]([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N-]C([H])(NC(=O)OC([H])([H])C([H])([H])[H])N1C([H])([H])OC([H])([H])N(C([H])([H])[H])C1([H])[H]
mol_2023_03_01_0416201_000,48,0.9791666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.339301687473383,False,0.3470953763686216,9.122216697652265,[H]O[C@]1(OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC(=O)[C@]23C([H])([H])N([H])C([H])([H])O[C@]2([H])C([H])([H])N[C@@]([H])(C3([H])[H])[C@@]1([H])O[H]
mol_2023_03_01_0459293_000,48,0.8541666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.630518427946847,True,0.12654887194540357,,N=O.[H]NC1=C(OC([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C([H])([H])ON([H])[C@](O[H])(C([H])([H])[H])C2([H])O[C@]2([H])C([H])([H])[H])C1([H])[H]
mol_2023_03_01_0605422_000,48,0.8125,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.6063781819345473,True,0.47925208201767194,,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H].[H]C([H])([H])[H].[H]OC([H])(C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])N1C([H])(O[H])[C@]1([H])O[H]
mol_2023_03_01_0421231_000,48,0.9166666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.605513330843251,True,0.6854226299568086,,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])O[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[C@@]12[H].[H]O
mol_2023_03_01_0453091_000,48,0.875,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.907528373743008,False,0.06825084891747543,8.564923268849418,[H]O[C@]1(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])N([H])C([H])([H])C([H])([H])[N-]N([H])[H])[C@]1([H])C([H])([H])N(C([H])=[N+]([H])[H])C([H])([H])C([H])([H])OC(=O)ON([H])[H]
mol_2023_03_01_0429420_000,48,0.8333333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",4.424507248458653,False,0.1305696748859366,8.217758332237837,[H]N(C([H])([H])[N+](=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])NC([H])([H])N([H])C([H])([H])C1(N([H])C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H]
mol_2023_03_01_0605551_000,48,0.6875,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.715500353554232,True,0.19302135617700078,,[H]/C(=[N+](/[H])C1(O)C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])[C@]([H])(F)C1([H])N2[C@@]1(Cl)C([H])([H])C([H])([H])[C@]21O[C@@]1([H])C([H])([H])[H].[H]C([N-2])=O
mol_2023_03_01_0359142_000,48,0.8541666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.6284692933538256,False,0.6449662435741047,8.930518205000016,[H]C([H])([H])C([H])([H])N1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])[C@@]1([H])[C@@]2([H])C([H])([H])[N-]C([H])(C#[S+])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
mol_2023_03_01_0536292_000,48,0.8958333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.5419863867329635,False,0.30665667866130986,8.543953095852212,[H]N([H])C([H])([H])[C@@]([H])(N1C([H])([H])[C@@]1([H])C([H])([H])[H])C([H])([H])[C@]([H])(NNC([H])([H])C([H])([H])[H])C([H])([H])[C@@]([H])(OC(=O)OC([H])([H])[H])C([H])([H])[H]
mol_2023_03_01_0331421_000,48,0.7291666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.535386115340146,True,0.4382756881957285,,[H]C([H])([H])C1(O)C([H])([H])C1([H])[H].[H]C([H])([H])[C@]1([H])NC1=O.[H]OC1([H])N(C([H])([H])C([H])([H])O[H])C([H])([H])OC([H])([H])N1C1([H])N(C([H])([H])[H])C1([H])[H]
mol_2023_03_01_0549423_000,48,0.8541666666666666,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.4215400822250333,True,0.6728525871763494,,[H]C([H])([H])N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H].[H]N([H])[C@](C([H])([H])[H])([C@@]1(C([H])([H])[H])N[C@]1([H])C([H])([H])C([H])([H])[H])[C@]([H])(N([H])[H])C([H])([H])[H]
mol_2023_03_01_0428073_000,48,0.8958333333333334,exp_30,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro fragments x1093, x0072, x2193, rate=0.001",3.769298222517515,True,0.6149791737405563,,[H]N1C([H])([H])C([H])([H])C([H])([H])C(=O)[C@]1([H])C([H])([H])[H].[H]O[C@]([H])(NC([H])([H])N([H])[H])C([H])([H])C([H])([H])[H].[H]c1nc([H])c([H])c(F)c1[H]
