mol_id,total_atoms,stable_ratio,exp_id,dummy_atoms,samples,silvr,comment,crude_rmsd,is_fragmented,qed,sa,smiles
mol_2023_02_23_1919182_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.1586275607269854,False,0.32554632670242417,8.478724386850027,[H]/C1=C(\[H])C([H])(C2([H])N([H])C2([H])[H])C([H])([H])NC([H])([H])C([H])(C([H])([H])[H])C(=O)OC([H])([H])N([H])C1([H])[H]
mol_2023_02_23_1843163_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.7080089562830967,True,0.32953978751873814,,[H]N([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]OC([H])([H])[C@@]([H])(C([H])([H])OC([H])([H])C#N)C([H])(O[H])O[H]
mol_2023_02_23_1756322_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",2.8542931172923485,False,0.3613385993029578,7.8572092055673615,[H]O[C@]1([H])NC([H])([H])[C@]([H])(C([H])([H])[H])[C@]([H])(N([H])[H])N2C(=O)N(C3([H])NNOS3)[C@@]2([H])C1([H])[H]
mol_2023_02_23_1830451_000,31,0.7741935483870968,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.865056469744998,False,0.4579897708639631,7.575705526260887,[H]C1=C([H])N([H])C2=C(C1=C=O)C([H])=C([H])C1([H])C(=S)N(C(=O)C([H])([H])C([H])([H])[H])NNN21
mol_2023_02_23_1741513_000,31,0.7741935483870968,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.0738609132004853,False,0.3385755771984673,8.107526903320867,[H]N=C(N(C([H])(O[H])C([H])([H])[H])[C@]1([H])C(=O)[C@]1([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H]
mol_2023_02_23_1824251_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.310504889399076,True,0.8705385335907214,,[H]C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C1([H])C([H])([H])[H].[H]Oc1c(Br)c([H])c([H])c([H])c1C(=O)O
mol_2023_02_23_1628340_000,31,0.7741935483870968,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.9335874325132894,False,0.5339282292108677,7.7206445545777935,[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])N1C(=O)C1([H])C1([H])C([H])(C([H])([H])[H])OC([H])([H])C1([H])C(=O)O
mol_2023_02_23_1722470_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.141690248916062,False,0.3562524467559895,7.907909920533589,[H]N(C(=O)[N+]([H])=C(C(=O)C([H])([H])[H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
mol_2023_02_23_1909271_000,31,0.9354838709677419,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.156650912907005,False,0.7812005142301469,8.049761720754644,[H]C1=C(Br)[C@@]2([H])C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])[C@]2([H])SC([H])([H])C1([H])[H]
mol_2023_02_23_1807403_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.780950374299203,True,0.43854414210088466,,[H]OC([H])([H])[C@@]([H])(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])N([H])C([H])([H])N1C(=O)N1[H].[H]O[H]
mol_2023_02_23_1839101_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.425306592730773,False,0.5631229746167734,6.294807507105641,[H]C1=C([H])[N+]([H])=C(N(C([H])([H])[H])C([H])([H])C([H])([H])[H])NC(C([H])([H])[N-]C(=O)N([H])[H])=C1[H]
mol_2023_02_23_1825071_000,31,0.9032258064516129,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.723132448722299,True,0.5599096606234595,,[H]N([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]OC([H])(C([H])([H])[H])C([H])([H])[H]
mol_2023_02_23_1634522_000,31,0.6451612903225806,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.4831769289638586,True,0.8258618778147586,,[H]C1=C([H])C([H])([H])OC(C([H])([H])C(=O)C2([H])C([H])([H])C2([H])[H])=N1.[H]OC(=O)C1([H])C([H])([H])C1([H])[H]
mol_2023_02_23_1911550_000,31,0.5806451612903226,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.399475298664546,True,0.5800947520832028,,[H]C1=C([H])C([H])([H])/C(=C(\[H])N2C([H])([H])C2([H])[H])NC1=S.[H]O[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H]
mol_2023_02_23_1852281_000,31,0.7419354838709677,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.6173226802213265,True,0.47712606820542797,,[H]C([H])([H])C([H])([H])O[C@@]1([H])N(C(=O)O)C1([H])[H].[H]N1C(=O)NC([H])([H])N([H])C([H])([H])C1([H])[H]
mol_2023_02_23_1910303_000,31,0.9354838709677419,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.4590393735754166,False,0.7207192467910686,8.045304312764225,[H]O[C@]([H])(C([H])([H])C(=O)[C@@]12C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])[H]
mol_2023_02_23_1742530_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.2069825842881317,False,0.8656485030564254,7.149410982730623,[H]c1nc2c(c(Cl)c1[H])C([H])(C([H])([H])C([H])([H])C([H])([H])C#N)[C@@]1([H])N([H])C([H])([H])C([H])([H])O[C@@]1([H])O2
mol_2023_02_23_1820220_000,31,0.7741935483870968,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.544909713092801,False,0.6436371408697259,7.250344764555118,[H]NC1=NSC([H])(C([H])([H])[C@@]([H])(N([H])C([H])([H])c2c([H])c([H])nc(Cl)c2[H])C([H])([H])[H])C1([H])[H]
mol_2023_02_23_1633071_000,31,0.7419354838709677,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.9435496142865256,False,0.3425572211789337,7.767301661761711,[H]C1([H])NC([H])(C([N-2])=N)C(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])NC2([H])N(C([H])([H])[H])C2([H])[H])O1
mol_2023_02_23_1916271_000,31,0.7419354838709677,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.127957767161152,False,0.21766885495781793,8.300374276713672,[H]OC([H])(O[N-2])C(=O)[C@@]1(C([H])([H])N([H])[H])C([H])([H])[N@@+]2(C([H])([H])[H])C([H])([H])[C@@]2([H])[C@@]1([H])N([H])[H]
mol_2023_02_23_1817221_000,31,0.9354838709677419,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.9479615491281135,False,0.6723878453198243,7.6971498702671335,[H]/C(=[N+](\[H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])[C@]1([H])OC([H])([H])C([H])([H])C([H])([H])N1[H]
mol_2023_02_23_1847480_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.341453178879681,False,0.4619702129531268,7.665143883492904,[H]ON([H])C1=C(C([H])([H])C([H])([H])[C@]2([H])ON2C([H])([H])C([H])([H])[H])C([H])([H])N=C([H])NC1([H])[H]
mol_2023_02_23_1818210_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.617705354188431,True,0.5880498053643481,,[H]C([H])([H])C([H])([H])C([H])([H])C(=O)O.[H]NC(=O)[C@]([H])(N([H])[H])C([H])([H])[C@]1([H])SC1([H])[H]
mol_2023_02_23_1737081_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.7888252275446233,True,0.6144303734829369,,[H]C([H])([H])NC1=NC1([H])C(=O)C([H])([H])[H].[H]C([H])=C(C([H])([H])[H])C([H])([H])[H].[H]OC([H])([H])[H]
mol_2023_02_23_1725280_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.465034863534245,False,0.44081751007260717,7.473626365050112,[H]OC([H])(NC([H])([H])C1([H])N(C(=O)OC([H])([H])[H])C1([H])[H])N(N1C([H])([H])C1([H])[H])C([H])([H])[H]
mol_2023_02_23_1656010_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.3739387462917243,True,0.5877023615597061,,[H]C(=O)C1([H])C([H])([H])[C@]1([H])[C@]1([H])C([H])([H])OC([H])([H])N([H])C([H])([H])N([H])C([H])([H])C1([H])[H].[H]O[H]
mol_2023_02_23_1651363_000,31,0.4838709677419355,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.3680251199290647,True,0.21179469464038125,,[H]/C(=N\C(=O)C([H])([H])[H])C1([H])C(=O)[N+]1([H])[H].[H]ONC(=O)[N-]C1([H])C([H])=C([H])C([H])=C([H])N1[H]
mol_2023_02_23_1807301_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.786327216604811,True,0.4777725465407551,,[H]C([H])([H])C([H])([H])[H].[H]N[C@@]1([H])OC([H])([H])N([H])C([H])(O[H])C1([H])N([H])C1([H])C([H])([H])C1([H])[H]
mol_2023_02_23_1732541_000,31,0.9354838709677419,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",2.7812775243886216,False,0.5203022774059343,6.822152350327951,[H]OC([H])([H])C([H])([H])N(C(=O)O)[C@@]([H])(C#N)[C@]([H])(C([H])([H])ON([H])[H])C([H])([H])C([H])([H])[H]
mol_2023_02_23_1750563_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.451995596593807,False,0.35195349527646513,8.645921974792543,[H]C([H])([H])OC1([H])OC([H])([H])N2C([H])(C([H])([H])[H])SNNNC([H])([N+](=O)[O-])C([H])([H])[C@]1([H])C2([H])[H]
mol_2023_02_23_1849333_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",2.809718348908936,False,0.3739701214442743,7.852597251341621,[H]OC([H])([H])C([H])([H])[C@@]1(O[H])O[C@]1([H])C([H])([H])C(=O)C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
mol_2023_02_23_1833331_000,31,0.8709677419354839,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",4.145524460337063,False,0.6675603405452297,7.85561048720635,[H]OC(=O)[C@@]1(C([H])([H])[H])C([H])([H])C2([H])C([H])=C(Cl)C([H])([H])C(=S)C2([H])N([H])[C@@]1([H])C([H])([H])N([H])[H]
mol_2023_02_23_1718060_000,31,0.967741935483871,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.3905964521809993,False,0.7328978043039498,7.838312053206456,[H]OC1=C(Br)C([H])(N([H])C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H]
mol_2023_02_23_1648390_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.64808669848847,False,0.4062676977594805,7.802890403522907,[H]O[C@@]1([H])O/C(=C(\[H])C([H])(C#[S+])C([H])([H])[H])N(C2(N([H])[H])OO2)[C@]([H])(C#N)[C@]1([H])C([H])([H])[H]
mol_2023_02_23_1625530_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.041892216651699,True,0.20935495215059935,,[H]N(C([H])([H])[H])C([H])(C#N)OS.[H]O[C@]1([H])C([H])([H])OC([H])([H])[C@@]([H])(C2([H])OO2)C1([H])[H]
mol_2023_02_23_1643133_000,31,0.8709677419354839,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.033799879825765,False,0.187258194848124,7.269035528036562,[H]NN1C([H])([H])[C@]1(N([H])[H])N(C([H])([H])N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])C(=O)N([H])[H]
mol_2023_02_23_1631213_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.8019330923946977,True,0.5813697494547171,,[H]N([H])C([H])([H])[C@]1([H])N(C([H])([H])C([H])([H])[H])C1([H])[H].[H]N([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H]
mol_2023_02_23_1903232_000,31,0.6774193548387096,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.293215682793156,False,0.7029541515973068,7.386122772223557,[H]c1c([H])c([H])c([C@@]2([H])O[C@]2([H])C([H])([H])OC([H])([H])[H])c(C([H])([H])N2C([H])([H])C2([H])[H])c1[H]
mol_2023_02_23_1857110_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.5776843301729295,False,0.538810627015288,7.423013737774745,[H]C1=C=C([H])C([H])([H])C2([H])ON2/C(N([H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])N([H])[H])=C\1[H]
mol_2023_02_23_1632350_000,31,0.7741935483870968,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.166932443794454,True,0.5485914585110736,,Br.[H]C([H])([H])[H].[H]O[C@@]1(NC([H])([H])C(=S)C([H])([H])C([H])([H])[H])N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H]
mol_2023_02_23_1718083_000,31,0.9032258064516129,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.0234996181308365,False,0.40789829124759436,7.7747570585655925,[H]N([H])[C@@]([H])(OC([H])([H])C([H])([H])C#[S+])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C1([H])[H]
mol_2023_02_23_1746592_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.620273445941678,False,0.6357286779933875,7.82285916321686,[H]N1C(=O)C([H])([H])C([H])([H])N(C#CO)C2([H])[C@@](C([H])([H])[H])(C([H])([H])C([H])([H])[H])[C@]2([H])C1([H])[H]
mol_2023_02_23_1616413_000,31,0.7741935483870968,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.4113041492146374,False,0.24955097195713682,8.454455407149254,[H]NC([H])([H])C([H])([H])C1([H])C([H])(NN/C([H])=C(\[H])O[H])[C@@]1(N([H])[C@]1([H])C([H])([H])[C@@]1([H])N([H])[H])C([H])([H])[H]
mol_2023_02_23_1914360_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.39150887395911,False,0.4398987691688374,7.938408318987014,[H]C(=O)N([H])C1(N2C(C([H])([H])[H])=C(N([H])[H])NN([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
mol_2023_02_23_1831440_000,31,0.9032258064516129,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.1384867830484415,False,0.597955962586199,8.156090967742374,[H]OC(=O)N(C([H])([H])[H])[C@]([H])(C([H])(O[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H]
mol_2023_02_23_1916072_000,31,0.7419354838709677,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.7034922025202865,False,0.28917010179060815,7.875988420947397,[H]N=C([H])NC([H])([H])[C@@]([H])(C(=O)Cl)[C@]([H])(C([H])([H])[H])C([H])(O[H])C([H])([H])NC1=C([H])C([H])([H])C([H])=C1[H]
mol_2023_02_23_1902202_000,31,0.6774193548387096,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",2.921177525418574,True,0.39453662453081395,,[H]C([H])([H])[C@@]1([H])C([H])([H])C1([H])[O-].[H]N([H])OC([H])([H])[C@]([H])(C([H])([H])[H])[N+]1([H])C([H])([H])C1([H])[H]
mol_2023_02_23_1700020_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.658717027260846,True,0.6368383518697602,,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]O.[H]OC1=NC([H])=C([H])C([H])([H])C([H])=C1[H]
mol_2023_02_23_1704382_000,31,0.7419354838709677,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.8148187134788563,True,0.32163515488353017,,[H]C([H])(O)Br.[H]N([H])C([H])(C([H])([H])C1([H])N(O)C1([H])[H])[C@@]1([H])[C@]([H])(O)C(=O)N([H])[C@@]1([H])C([H])([H])[H]
mol_2023_02_23_1746581_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.320799501317527,False,0.34651335839748953,8.697117564948655,[H]C([H])=C=C([H])C1([H])C([H])([H])N[C@@]([H])(Cl)N([H])C([H])([H])N([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H]
mol_2023_02_23_1811103_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.6589199851292045,True,0.47085668946514736,,[H]/C(=[N+](/[H])[C@@]1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])N([H])[H])C([H])([H])[H].[H]OC([H])([H])[H]
mol_2023_02_23_1819532_000,31,0.9354838709677419,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.6188401322560497,False,0.6240455752130804,8.290386216633802,[H]C([H])([H])O[C@]1([H])OC([H])([H])[C@@]2(C([H])([H])C([H])([H])[H])N3[C@](C([H])([H])[H])(C([H])([H])C2([H])[H])[C@@]31[H]
mol_2023_02_23_1635160_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.3460791444941997,True,0.6843480713497034,,[H]C([H])([H])[H].[H]N1C([H])([H])[C@]([H])(C([H])([H])[H])N(C([H])([H])[H])C1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
mol_2023_02_23_1623120_000,31,0.8709677419354839,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.454544683481558,False,0.2105210402209156,7.840107729051721,[H]NN([H])C(=O)N([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]([H])(OC([H])(C#N)N([H])[H])C([H])([H])[H]
mol_2023_02_23_1918331_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",2.902595162234872,False,0.6715881840201601,7.994395096409927,[H]O[C@@]([H])([C@@]([H])(N([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])O)[C@]([H])(OC([H])([H])[H])C([H])([H])[H]
mol_2023_02_23_1642172_000,31,0.8387096774193549,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.18022660056887,False,0.3400342235720244,7.947020867282304,[H]N(C(=S)C([H])([H])OC([H])([H])/C(C(=O)C([H])([H])[H])=[N+](\[H])C(=C=O)C([H])([H])C([H])([H])[H])C([H])([H])[H]
mol_2023_02_23_1624223_000,31,0.7096774193548387,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.527733579752893,False,0.2777743708694333,7.874860820783819,[H]OC([H])(C([H])([H])[H])C1([H])N=C([H])C([H])=C([H])/C1=N/OC([H])([H])N1N[C@]1([H])C([H])([H])N([H])N=N
mol_2023_02_23_1921570_000,31,0.6774193548387096,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.4351233576337132,False,0.5080917218943068,7.937685515244965,[H]/C1=C(\Br)C([H])([H])C2([H])[C@@]([H])(C([H])([H])N([H])C(=O)C(=O)N([H])C(=O)N1[H])[C@@]21OC([H])([H])OC1([H])[H]
mol_2023_02_23_1842102_000,31,0.7741935483870968,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.4361681384983083,False,0.4121261089283674,8.834524387975602,[H]O[C@]1([H])[C@@]2(O)C([H])(O[C@]2([H])C([H])([H])O[N-2])/C([H])=C(/[H])C2([H])OC([H])([H])[C@@]1([H])N([H])C2([H])[H]
mol_2023_02_23_1714102_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",4.008719861779782,False,0.44136312431615077,8.027088134681884,[H]OC([H])(NC([H])(SC([H])([H])NC([H])([H])[H])C([H])([H])[H])/C([H])=N\C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H]
mol_2023_02_23_1842270_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.424277938369813,True,0.5367088903999869,,[H]C([H])(O)O[C@@]1([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C([H])([H])[C@]1([H])OC1([H])[H]
mol_2023_02_23_1644281_000,31,0.7741935483870968,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.5328145301877987,False,0.45495700469393763,8.456150988068618,[H]NC1=NN2C([H])(C(=O)[C@]3([H])[C@@]4([H])C([H])([H])C([H])([H])N([H])[C@@]34[C@@]2([H])C([H])([H])N([H])[H])[C@@]2([H])OC12[H]
mol_2023_02_23_1904330_000,31,0.7419354838709677,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.1583596125546776,False,0.48929937435193654,7.317628949794208,[H]NC([H])([H])C([H])(C([H])([H])C([H])([H])[H])S(=O)(=O)C([H])([H])C1([H])C([H])=N[C@@](C(=O)O)(C([H])([H])O[H])C(=O)C1([H])[H]
mol_2023_02_23_1710440_000,31,0.9354838709677419,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.664405368931167,False,0.4523079189903051,8.131054267864393,[H]C(=O)C([H])([H])/C([H])=C(/[H])C([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[H]
mol_2023_02_23_1706452_000,31,0.8064516129032258,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.729394260666766,False,0.7118870608288693,7.833098958372448,[H]OC([H])(N([H])[H])[S@@](=O)C([H])([H])C([H])([H])C([H])([H])C1=C([H])OC2=C([H])C([H])([H])C(OC([H])([H])[H])=NC21[H]
mol_2023_02_23_1746033_000,31,0.7096774193548387,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.5272362178726158,False,0.5410807672678186,7.562394883693416,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])N1C(OC2=C([H])C2([H])C(=C=O)C([H])([H])C([H])([H])Br)=C([H])C([H])([H])N1[H]
mol_2023_02_23_1913560_000,31,0.7419354838709677,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",3.4076981456642037,True,0.5198869515550144,,[H]C([H])([H])[C@@]1([H])OC1([H])[H].[H]N1C([H])([H])[C@]1([H])C([H])([H])N(C(=O)C([H])([H])[H])C1(C#N)OO1
mol_2023_02_23_1806180_000,31,0.7741935483870968,exp_23,0,1000,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.001",2.911536284951556,False,0.20090917343408773,6.823800073749643,[H]NC(=O)/C([H])=[N+](\[H])C(=O)/C([H])=N/N[N-]C([H])(Cl)C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H]
